Date,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
2023-04-28,3540,29,Female,Jewelry,Accessories,56,New York,S,Green,Spring,3.2,No,Venmo,Express,No,No,17,Credit Card,Bi-Weekly
2023-09-23,3541,24,Female,Shorts,Clothing,95,Nevada,M,Magenta,Spring,4.6,No,Bank Transfer,Free Shipping,No,No,5,Bank Transfer,Weekly
2022-07-07,3542,59,Female,Blouse,Clothing,66,Virginia,M,Olive,Winter,4,No,Cash,Next Day Air,No,No,22,PayPal,Annually
2022-03-07,3543,62,Female,Coat,Outerwear,28,Idaho,S,Olive,Spring,4.2,No,Bank Transfer,Express,No,No,5,Venmo,Weekly
2022-04-03,3544,58,Female,Hat,Accessories,83,Colorado,M,Blue,Winter,4.1,No,Credit Card,Standard,No,No,18,PayPal,Every 3 Months
2022-10-31,3545,64,Female,Socks,Clothing,55,Wisconsin,XL,Charcoal,Fall,3.6,No,PayPal,2-Day Shipping,No,No,42,Cash,Every 3 Months
2023-03-21,3546,48,Female,Sandals,Footwear,28,Connecticut,M,Yellow,Spring,3.7,No,Venmo,2-Day Shipping,No,No,22,Debit Card,Annually
2022-10-09,3547,60,Female,Scarf,Accessories,79,Kansas,M,Violet,Summer,3.6,No,Bank Transfer,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly
2023-09-01,3548,52,Female,Scarf,Accessories,31,Pennsylvania,L,Magenta,Summer,3.8,No,Debit Card,Standard,No,No,23,Credit Card,Annually
2022-04-16,3549,63,Female,Blouse,Clothing,37,Utah,M,Red,Fall,3,No,Venmo,Standard,No,No,47,Debit Card,Fortnightly
2022-04-08,3550,44,Female,T-shirt,Clothing,34,Oregon,M,Cyan,Summer,3.4,No,Credit Card,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly
2023-01-04,3551,63,Female,Shoes,Footwear,74,West Virginia,S,Orange,Winter,4.8,No,Venmo,Standard,No,No,32,Cash,Weekly
2023-08-16,3552,66,Female,Gloves,Accessories,31,Montana,L,Black,Spring,2.6,No,Credit Card,Store Pickup,No,No,20,Venmo,Weekly
2023-11-10,3553,22,Female,Sunglasses,Accessories,66,Kentucky,M,Blue,Winter,2.9,No,Credit Card,Next Day Air,No,No,3,PayPal,Quarterly
2022-02-15,3554,62,Female,Shoes,Footwear,99,Minnesota,M,Charcoal,Spring,4.9,No,Cash,Free Shipping,No,No,32,Bank Transfer,Weekly
2022-02-01,3555,39,Female,Dress,Clothing,55,Louisiana,M,Indigo,Spring,5,No,Bank Transfer,Free Shipping,No,No,5,Credit Card,Fortnightly
2023-09-16,3556,25,Female,Blouse,Clothing,23,Delaware,L,Silver,Spring,4.6,No,PayPal,Next Day Air,No,No,45,Cash,Quarterly
2022-05-17,3557,70,Female,Sweater,Clothing,88,Arizona,M,Brown,Fall,4.2,No,Bank Transfer,Express,No,No,43,Cash,Bi-Weekly
2022-07-29,3558,52,Female,Jacket,Outerwear,26,Nevada,M,Peach,Summer,4.9,No,PayPal,Next Day Air,No,No,1,PayPal,Every 3 Months
2023-06-13,3559,68,Female,Backpack,Accessories,94,Alaska,L,Magenta,Summer,4.8,No,Credit Card,Standard,No,No,9,Venmo,Quarterly
2023-03-06,3560,18,Female,Shorts,Clothing,25,Utah,M,Beige,Fall,3,No,Debit Card,Next Day Air,No,No,13,Venmo,Every 3 Months
2023-02-02,3561,18,Female,Socks,Clothing,96,Kansas,XL,Violet,Fall,3.5,No,Cash,Express,No,No,5,Credit Card,Annually
2023-12-24,3562,63,Female,Sneakers,Footwear,29,North Carolina,L,Black,Spring,3.4,No,Cash,Standard,No,No,39,Credit Card,Fortnightly
2022-12-15,3563,47,Female,Sneakers,Footwear,36,Maryland,M,Cyan,Winter,3.4,No,PayPal,Free Shipping,No,No,7,Bank Transfer,Weekly
2022-05-27,3564,43,Female,Blouse,Clothing,90,Maine,M,Green,Summer,4.9,No,Credit Card,Standard,No,No,8,Credit Card,Every 3 Months
2022-10-19,3565,60,Female,Gloves,Accessories,38,Illinois,S,Brown,Summer,4.4,No,PayPal,Free Shipping,No,No,40,Venmo,Annually
2022-02-01,3566,49,Female,Handbag,Accessories,52,Pennsylvania,S,Gray,Spring,4.2,No,Cash,Store Pickup,No,No,35,PayPal,Monthly
2022-03-13,3567,28,Female,Jeans,Clothing,88,Alaska,S,Orange,Spring,3.1,No,Credit Card,Next Day Air,No,No,14,Venmo,Monthly
2023-10-10,3568,32,Female,Scarf,Accessories,56,New Mexico,S,Silver,Summer,4,No,Venmo,Next Day Air,No,No,26,Credit Card,Monthly
2022-08-13,3569,29,Female,Sandals,Footwear,71,Arkansas,M,Purple,Spring,4.8,No,Cash,Next Day Air,No,No,14,PayPal,Quarterly
2023-04-24,3570,35,Female,Sandals,Footwear,94,Alaska,M,Olive,Fall,3.3,No,Credit Card,Express,No,No,9,Bank Transfer,Fortnightly
2022-04-15,3571,23,Female,Dress,Clothing,97,Louisiana,XL,Teal,Winter,4.7,No,PayPal,Standard,No,No,32,Debit Card,Annually
2022-07-02,3572,70,Female,Skirt,Clothing,27,North Dakota,M,White,Summer,3.2,No,Cash,Standard,No,No,15,Bank Transfer,Every 3 Months
2023-09-30,3573,23,Female,Shorts,Clothing,28,Rhode Island,M,Black,Spring,5,No,Bank Transfer,Standard,No,No,25,Credit Card,Monthly
2022-08-21,3574,43,Female,Jeans,Clothing,67,Connecticut,L,Maroon,Fall,4.9,No,Cash,Free Shipping,No,No,27,PayPal,Monthly
2023-11-11,3575,29,Female,Socks,Clothing,70,New York,M,Cyan,Fall,4.9,No,Cash,Express,No,No,39,Bank Transfer,Quarterly
2023-01-07,3576,61,Female,Coat,Outerwear,95,Kentucky,M,Violet,Fall,3.7,No,Cash,Express,No,No,49,Venmo,Bi-Weekly
2022-01-10,3577,29,Female,Boots,Footwear,24,Maine,L,Yellow,Spring,3,No,Cash,Express,No,No,12,Venmo,Bi-Weekly
2023-01-27,3578,66,Female,Belt,Accessories,35,Missouri,S,Yellow,Winter,2.6,No,PayPal,Standard,No,No,13,Bank Transfer,Weekly
2022-08-28,3579,46,Female,Shoes,Footwear,22,Georgia,L,Olive,Winter,2.6,No,Credit Card,Standard,No,No,22,Bank Transfer,Quarterly
2022-04-19,3580,34,Female,Scarf,Accessories,66,Arizona,L,Olive,Fall,4.8,No,Bank Transfer,Standard,No,No,19,Credit Card,Every 3 Months
2023-02-27,3581,51,Female,Blouse,Clothing,83,New Hampshire,M,Magenta,Summer,3.2,No,Bank Transfer,2-Day Shipping,No,No,3,Cash,Bi-Weekly
2022-09-02,3582,26,Female,Dress,Clothing,95,Georgia,M,Orange,Fall,4.9,No,Venmo,Next Day Air,No,No,50,Credit Card,Weekly
2023-02-21,3583,23,Female,Shorts,Clothing,41,California,S,Beige,Summer,3.4,No,Cash,2-Day Shipping,No,No,15,PayPal,Annually
2022-10-01,3584,52,Female,Blouse,Clothing,77,Arizona,L,Brown,Summer,2.7,No,Debit Card,Store Pickup,No,No,44,Credit Card,Every 3 Months
2022-12-22,3585,39,Female,Sneakers,Footwear,52,Florida,L,Indigo,Fall,4.8,No,Debit Card,Express,No,No,48,Debit Card,Monthly
2022-03-23,3586,39,Female,Gloves,Accessories,41,New York,XL,Gray,Winter,4.1,No,Cash,Standard,No,No,4,Venmo,Bi-Weekly
2023-05-27,3587,33,Female,Hoodie,Clothing,28,Idaho,M,Yellow,Winter,4.6,No,PayPal,Store Pickup,No,No,12,PayPal,Bi-Weekly
2022-09-06,3588,33,Female,Sweater,Clothing,90,Virginia,S,Violet,Summer,4.4,No,Debit Card,Standard,No,No,33,Debit Card,Annually
2023-01-10,3589,23,Female,Sunglasses,Accessories,55,Michigan,M,Magenta,Spring,3.5,No,Bank Transfer,2-Day Shipping,No,No,40,Cash,Annually
2022-03-09,3590,31,Female,Belt,Accessories,73,New Hampshire,M,Blue,Spring,4.8,No,Cash,Next Day Air,No,No,38,Cash,Every 3 Months
2022-10-08,3591,27,Female,Dress,Clothing,87,South Dakota,M,Gray,Fall,2.9,No,PayPal,2-Day Shipping,No,No,19,Venmo,Every 3 Months
2022-03-06,3592,48,Female,Jacket,Outerwear,89,South Dakota,M,Gold,Winter,3.2,No,Cash,2-Day Shipping,No,No,38,Bank Transfer,Quarterly
2022-01-15,3593,61,Female,Boots,Footwear,82,New Jersey,L,Lavender,Spring,4.4,No,Cash,2-Day Shipping,No,No,18,Venmo,Fortnightly
2023-06-27,3594,63,Female,Sandals,Footwear,80,Wyoming,M,Black,Spring,4.6,No,Bank Transfer,Next Day Air,No,No,24,PayPal,Monthly
2023-12-26,3595,19,Female,Scarf,Accessories,87,Alabama,L,Charcoal,Summer,2.6,No,PayPal,2-Day Shipping,No,No,29,Venmo,Quarterly
2023-01-25,3596,21,Female,Blouse,Clothing,41,South Dakota,M,Violet,Spring,3.1,No,Cash,Store Pickup,No,No,14,PayPal,Annually
2022-04-03,3597,28,Female,Hoodie,Clothing,83,South Carolina,M,Charcoal,Spring,4.3,No,Bank Transfer,Standard,No,No,44,Cash,Fortnightly
2023-09-01,3598,29,Female,Sunglasses,Accessories,71,New Mexico,M,Maroon,Summer,3.1,No,Cash,Standard,No,No,18,Bank Transfer,Quarterly
2023-03-25,3599,23,Female,Hoodie,Clothing,76,Connecticut,XL,Purple,Spring,4.6,No,Bank Transfer,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly
2023-07-12,3600,37,Female,Scarf,Accessories,34,Kansas,S,Peach,Spring,4.6,No,Cash,Express,No,No,4,Cash,Weekly
2023-04-15,3601,67,Female,Dress,Clothing,81,South Carolina,XL,Olive,Spring,2.7,No,PayPal,Free Shipping,No,No,25,Cash,Bi-Weekly
2022-01-12,3602,34,Female,T-shirt,Clothing,47,North Carolina,M,Indigo,Summer,3,No,Debit Card,Next Day Air,No,No,3,PayPal,Monthly
2023-11-01,3603,58,Female,Skirt,Clothing,36,Wyoming,S,Magenta,Summer,3.3,No,Bank Transfer,Store Pickup,No,No,40,Debit Card,Quarterly
2023-07-04,3604,45,Female,Jeans,Clothing,51,Louisiana,M,Gold,Spring,2.7,No,Debit Card,Free Shipping,No,No,5,Cash,Weekly
2022-01-01,3605,63,Female,Hoodie,Clothing,86,Louisiana,M,Orange,Fall,3.3,No,Bank Transfer,Standard,No,No,17,Debit Card,Annually
2022-03-16,3606,68,Female,Jeans,Clothing,41,Alabama,M,Gold,Fall,4.3,No,Venmo,Store Pickup,No,No,36,Bank Transfer,Every 3 Months
2023-07-10,3607,41,Female,Sandals,Footwear,90,Minnesota,XL,Purple,Fall,4.8,No,Cash,Express,No,No,41,Venmo,Annually
2022-01-29,3608,50,Female,Hat,Accessories,93,New Mexico,L,Charcoal,Fall,3.3,No,Debit Card,Standard,No,No,20,Venmo,Bi-Weekly
2023-09-19,3609,24,Female,Gloves,Accessories,56,Tennessee,M,Cyan,Fall,4.3,No,Bank Transfer,Next Day Air,No,No,2,Cash,Every 3 Months
2023-10-25,3610,21,Female,Socks,Clothing,39,New Mexico,M,Cyan,Summer,3,No,Debit Card,2-Day Shipping,No,No,31,Debit Card,Monthly
2022-08-26,3611,18,Female,Jacket,Outerwear,86,Texas,XL,Green,Fall,4.8,No,Credit Card,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly
2023-10-22,3612,63,Female,T-shirt,Clothing,82,Washington,M,Silver,Spring,2.9,No,PayPal,Standard,No,No,30,Credit Card,Annually
2022-03-10,3613,47,Female,Sandals,Footwear,29,Michigan,M,Teal,Summer,3.6,No,Credit Card,Standard,No,No,26,Cash,Every 3 Months
2023-08-25,3614,58,Female,Hat,Accessories,27,Minnesota,M,Magenta,Fall,3.5,No,Cash,Store Pickup,No,No,40,Venmo,Annually
2022-08-08,3615,46,Female,Gloves,Accessories,25,Delaware,L,Maroon,Spring,4.7,No,Bank Transfer,2-Day Shipping,No,No,19,Bank Transfer,Annually
2022-12-24,3616,35,Female,Dress,Clothing,31,California,M,Gold,Winter,4.4,No,Bank Transfer,Free Shipping,No,No,4,Credit Card,Monthly
2023-01-26,3617,42,Female,Hoodie,Clothing,23,Wisconsin,L,Purple,Winter,3.3,No,Cash,Store Pickup,No,No,33,Debit Card,Fortnightly
2023-08-26,3618,48,Female,Belt,Accessories,47,Kentucky,M,Lavender,Fall,4.3,No,Debit Card,Express,No,No,29,Debit Card,Monthly
2022-09-22,3619,28,Female,Gloves,Accessories,67,Nevada,M,Maroon,Fall,4,No,Venmo,2-Day Shipping,No,No,47,PayPal,Bi-Weekly
2022-03-24,3620,44,Female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,No,Cash,2-Day Shipping,No,No,50,Venmo,Weekly
2022-08-13,3621,60,Female,Sandals,Footwear,82,Louisiana,M,Turquoise,Summer,2.9,No,Credit Card,Express,No,No,28,Credit Card,Fortnightly
2022-01-03,3622,38,Female,Sneakers,Footwear,32,New Jersey,XL,Silver,Summer,4,No,Venmo,2-Day Shipping,No,No,5,Cash,Fortnightly
2023-11-22,3623,46,Female,Dress,Clothing,41,Wisconsin,M,Purple,Fall,4.3,No,Bank Transfer,Store Pickup,No,No,12,Credit Card,Annually
2023-03-27,3624,39,Female,Jewelry,Accessories,89,Arkansas,M,Violet,Winter,2.7,No,Venmo,2-Day Shipping,No,No,4,PayPal,Weekly
2022-03-29,3625,22,Female,Hat,Accessories,82,Texas,XL,Peach,Fall,5,No,PayPal,Store Pickup,No,No,22,Bank Transfer,Bi-Weekly
2023-04-19,3626,44,Female,Scarf,Accessories,99,Illinois,L,Green,Winter,4.4,No,Debit Card,Express,No,No,32,PayPal,Weekly
2023-09-12,3627,69,Female,Blouse,Clothing,98,Mississippi,L,Teal,Fall,3.5,No,Bank Transfer,Express,No,No,32,Venmo,Quarterly
2023-05-02,3628,39,Female,Belt,Accessories,54,Delaware,M,Silver,Winter,3.3,No,Credit Card,Next Day Air,No,No,48,Cash,Every 3 Months
2022-05-07,3629,53,Female,Blouse,Clothing,88,Georgia,L,Purple,Summer,3.8,No,Cash,Free Shipping,No,No,35,Credit Card,Monthly
2023-06-02,3630,52,Female,T-shirt,Clothing,43,Kansas,L,Lavender,Summer,4.5,No,Credit Card,Standard,No,No,44,Debit Card,Fortnightly
2023-12-30,3631,65,Female,Hat,Accessories,73,Oklahoma,M,Lavender,Winter,4.8,No,Credit Card,Store Pickup,No,No,29,Cash,Weekly
2023-07-20,3632,48,Female,Hat,Accessories,50,New Jersey,M,Peach,Fall,2.9,No,Debit Card,Store Pickup,No,No,26,Credit Card,Monthly
2023-04-19,3633,27,Female,Sneakers,Footwear,73,Utah,L,Green,Spring,3.2,No,PayPal,Express,No,No,3,Debit Card,Quarterly
2023-12-16,3634,39,Female,Gloves,Accessories,51,Montana,M,Orange,Spring,2.8,No,Venmo,Free Shipping,No,No,1,Bank Transfer,Bi-Weekly
2023-10-11,3635,59,Female,Socks,Clothing,22,Ohio,M,Pink,Winter,3.3,No,Bank Transfer,Standard,No,No,17,PayPal,Annually
2022-12-03,3636,52,Female,Sandals,Footwear,32,Colorado,L,Cyan,Fall,3.3,No,Cash,Free Shipping,No,No,17,Credit Card,Fortnightly
2022-01-04,3637,50,Female,Sandals,Footwear,38,California,L,Lavender,Summer,4.2,No,PayPal,2-Day Shipping,No,No,36,Cash,Weekly
2023-05-15,3638,32,Female,Boots,Footwear,66,Utah,L,Yellow,Winter,3.6,No,PayPal,Express,No,No,32,Credit Card,Fortnightly
2023-04-30,3639,40,Female,Backpack,Accessories,20,Kansas,M,Olive,Spring,4.6,No,Credit Card,Express,No,No,50,PayPal,Bi-Weekly
2022-08-16,3640,26,Female,Coat,Outerwear,44,Illinois,M,Brown,Summer,3.6,No,Venmo,2-Day Shipping,No,No,39,Venmo,Annually
2023-05-22,3641,47,Female,Sunglasses,Accessories,31,Minnesota,L,Pink,Spring,4,No,Credit Card,Next Day Air,No,No,17,PayPal,Monthly
2022-11-05,3642,51,Female,Jacket,Outerwear,45,New York,M,Cyan,Fall,2.7,No,Debit Card,Free Shipping,No,No,39,Bank Transfer,Every 3 Months
2023-01-15,3643,47,Female,Dress,Clothing,71,Arizona,L,Maroon,Summer,4.4,No,Credit Card,Store Pickup,No,No,5,PayPal,Annually
2023-12-30,3644,53,Female,Scarf,Accessories,96,Tennessee,XL,Magenta,Fall,3.2,No,Bank Transfer,Standard,No,No,47,Debit Card,Annually
2022-12-03,3645,35,Female,Blouse,Clothing,32,Arkansas,M,Violet,Winter,2.6,No,Cash,Next Day Air,No,No,18,Venmo,Weekly
2022-12-03,3646,38,Female,Backpack,Accessories,90,Colorado,L,Silver,Summer,3.4,No,Credit Card,Free Shipping,No,No,31,Credit Card,Every 3 Months
2022-12-03,3647,69,Female,Jewelry,Accessories,68,Nevada,M,Maroon,Spring,5,No,Credit Card,2-Day Shipping,No,No,39,Debit Card,Fortnightly
2022-12-09,3648,47,Female,Shorts,Clothing,45,Kansas,M,Gray,Winter,2.9,No,Cash,Store Pickup,No,No,12,Bank Transfer,Weekly
2023-03-30,3649,31,Female,Skirt,Clothing,67,New York,M,White,Winter,5,No,Cash,Free Shipping,No,No,45,Cash,Bi-Weekly
2023-06-11,3650,68,Female,Skirt,Clothing,57,Minnesota,M,Brown,Fall,4.4,No,Debit Card,Standard,No,No,33,Credit Card,Fortnightly
2022-06-20,3651,51,Female,Jeans,Clothing,60,Ohio,M,Silver,Summer,3.5,No,Cash,2-Day Shipping,No,No,3,PayPal,Annually
2023-10-12,3652,20,Female,Handbag,Accessories,32,Arizona,M,Yellow,Spring,3.8,No,Bank Transfer,Express,No,No,5,Venmo,Every 3 Months
2023-12-29,3653,27,Female,Handbag,Accessories,29,Kentucky,S,Magenta,Fall,3.8,No,Venmo,Store Pickup,No,No,23,Debit Card,Monthly
2023-05-05,3654,67,Female,Coat,Outerwear,20,Minnesota,M,Blue,Spring,3.9,No,Debit Card,Next Day Air,No,No,39,Credit Card,Fortnightly
2022-04-07,3655,21,Female,Jewelry,Accessories,98,Arkansas,M,Green,Winter,3.3,No,Debit Card,Next Day Air,No,No,10,Credit Card,Annually
2023-04-27,3656,20,Female,Sweater,Clothing,27,Wyoming,M,Yellow,Fall,2.9,No,Venmo,Next Day Air,No,No,4,Credit Card,Bi-Weekly
2022-01-10,3657,35,Female,Jacket,Outerwear,67,North Dakota,XL,Cyan,Spring,3.7,No,Debit Card,2-Day Shipping,No,No,18,Credit Card,Monthly
2022-04-17,3658,58,Female,Shoes,Footwear,82,Alabama,L,Gold,Winter,3.7,No,Bank Transfer,Express,No,No,1,Debit Card,Every 3 Months
2022-06-26,3659,28,Female,T-shirt,Clothing,72,Mississippi,M,Magenta,Fall,4.6,No,Cash,Standard,No,No,18,PayPal,Fortnightly
2023-02-21,3660,27,Female,Sandals,Footwear,77,Illinois,S,Gray,Fall,4.9,No,Bank Transfer,Store Pickup,No,No,46,Bank Transfer,Annually
2023-06-08,3661,19,Female,Shoes,Footwear,74,Arkansas,L,Indigo,Winter,3.1,No,Venmo,2-Day Shipping,No,No,13,Bank Transfer,Fortnightly
2023-11-27,3662,63,Female,Sandals,Footwear,39,Kansas,S,White,Winter,3.5,No,Cash,Next Day Air,No,No,5,Credit Card,Fortnightly
2022-07-04,3663,69,Female,Shorts,Clothing,80,Rhode Island,M,Indigo,Spring,4.9,No,Venmo,Next Day Air,No,No,11,Debit Card,Weekly
2023-12-04,3664,65,Female,Backpack,Accessories,59,Florida,M,Green,Summer,4.4,No,Cash,Express,No,No,49,Credit Card,Weekly
2023-07-22,3665,63,Female,Jacket,Outerwear,68,Missouri,M,Turquoise,Fall,4.4,No,Cash,Store Pickup,No,No,1,Debit Card,Fortnightly
2022-11-09,3666,28,Female,Socks,Clothing,77,North Carolina,M,Peach,Fall,3.4,No,Credit Card,Next Day Air,No,No,11,Credit Card,Quarterly
2023-03-29,3667,67,Female,Jewelry,Accessories,50,Alabama,M,Olive,Winter,3,No,Credit Card,2-Day Shipping,No,No,47,Cash,Every 3 Months
2023-10-30,3668,51,Female,Pants,Clothing,45,Washington,L,Cyan,Fall,2.6,No,Credit Card,Next Day Air,No,No,20,Venmo,Monthly
2023-04-06,3669,59,Female,Blouse,Clothing,71,Michigan,XL,Magenta,Summer,3.2,No,PayPal,Store Pickup,No,No,18,Venmo,Annually
2022-05-23,3670,25,Female,Socks,Clothing,52,Washington,S,Silver,Fall,4.6,No,Credit Card,Store Pickup,No,No,43,PayPal,Quarterly
2022-11-01,3671,31,Female,Shoes,Footwear,50,Vermont,S,White,Winter,3.8,No,Cash,Free Shipping,No,No,4,PayPal,Every 3 Months
2022-07-30,3672,62,Female,Handbag,Accessories,66,Illinois,L,Pink,Summer,4.8,No,Bank Transfer,2-Day Shipping,No,No,20,Venmo,Quarterly
2023-11-02,3673,51,Female,Sandals,Footwear,81,New York,S,Pink,Fall,4.5,No,Venmo,Free Shipping,No,No,7,PayPal,Monthly
2023-10-02,3674,32,Female,Socks,Clothing,28,Rhode Island,M,Pink,Summer,4.2,No,Debit Card,2-Day Shipping,No,No,31,Bank Transfer,Fortnightly
2023-07-26,3675,35,Female,Handbag,Accessories,65,Washington,M,Blue,Winter,2.7,No,Venmo,2-Day Shipping,No,No,41,Venmo,Fortnightly
2023-03-02,3676,70,Female,Hat,Accessories,80,Virginia,M,White,Winter,4.5,No,Cash,Express,No,No,3,Bank Transfer,Monthly
2023-08-30,3677,19,Female,Jewelry,Accessories,94,Wisconsin,S,Teal,Spring,4.9,No,PayPal,Free Shipping,No,No,16,PayPal,Monthly
2022-12-10,3678,32,Female,Backpack,Accessories,30,Michigan,M,Gray,Fall,2.8,No,Cash,Standard,No,No,43,Cash,Annually
2022-02-02,3679,56,Female,Shirt,Clothing,45,Texas,S,Beige,Fall,3.5,No,Debit Card,Standard,No,No,29,Bank Transfer,Fortnightly
2022-07-25,3680,53,Female,Coat,Outerwear,91,Idaho,M,Violet,Summer,2.5,No,PayPal,Store Pickup,No,No,5,Cash,Bi-Weekly
2022-02-01,3681,22,Female,Sunglasses,Accessories,36,Iowa,S,Blue,Winter,2.9,No,Venmo,Standard,No,No,30,Debit Card,Quarterly
2023-04-28,3682,26,Female,Gloves,Accessories,73,Connecticut,XL,Magenta,Fall,4.2,No,PayPal,Next Day Air,No,No,33,Debit Card,Monthly
2023-08-07,3683,42,Female,Shirt,Clothing,60,Wyoming,M,Maroon,Fall,4.6,No,Venmo,Store Pickup,No,No,46,Venmo,Bi-Weekly
2022-07-01,3684,30,Female,Socks,Clothing,77,Mississippi,M,Purple,Winter,3,No,Bank Transfer,Free Shipping,No,No,17,Venmo,Fortnightly
2023-09-08,3685,29,Female,Skirt,Clothing,86,Pennsylvania,L,Charcoal,Spring,4.4,No,PayPal,Free Shipping,No,No,47,Credit Card,Bi-Weekly
2023-09-18,3686,47,Female,Shorts,Clothing,42,Tennessee,L,Red,Summer,2.6,No,PayPal,Standard,No,No,17,Cash,Bi-Weekly
2022-03-21,3687,59,Female,Sandals,Footwear,70,Louisiana,M,Charcoal,Spring,4.8,No,PayPal,Free Shipping,No,No,17,Cash,Bi-Weekly
2023-01-28,3688,34,Female,Shirt,Clothing,44,Arkansas,L,Lavender,Summer,2.9,No,PayPal,Next Day Air,No,No,28,Bank Transfer,Every 3 Months
2022-12-02,3689,52,Female,Sunglasses,Accessories,91,West Virginia,L,White,Spring,3,No,Venmo,Next Day Air,No,No,8,Cash,Monthly
2023-06-21,3690,47,Female,Jewelry,Accessories,30,South Carolina,L,Red,Fall,4.5,No,Cash,Standard,No,No,8,Bank Transfer,Quarterly
2022-01-05,3691,24,Female,Blouse,Clothing,23,Kansas,S,Violet,Fall,3.7,No,Venmo,Store Pickup,No,No,4,Bank Transfer,Bi-Weekly
2023-04-11,3692,63,Female,Sandals,Footwear,21,Michigan,XL,Orange,Summer,4.8,No,Credit Card,Next Day Air,No,No,24,PayPal,Weekly
2023-12-07,3693,59,Female,Coat,Outerwear,34,Alabama,L,Turquoise,Spring,4.8,No,Venmo,Free Shipping,No,No,29,Cash,Fortnightly
2023-11-08,3694,66,Female,Blouse,Clothing,46,South Dakota,M,Violet,Summer,4.7,No,Debit Card,2-Day Shipping,No,No,10,Venmo,Weekly
2023-07-16,3695,45,Female,Sweater,Clothing,41,Rhode Island,M,Blue,Winter,2.6,No,Venmo,Express,No,No,11,PayPal,Bi-Weekly
2023-06-11,3696,38,Female,Skirt,Clothing,33,Florida,M,White,Fall,4.6,No,Bank Transfer,Standard,No,No,18,Bank Transfer,Fortnightly
2023-02-21,3697,63,Female,Blouse,Clothing,48,Connecticut,L,Turquoise,Fall,3.4,No,Venmo,Next Day Air,No,No,26,Bank Transfer,Annually
2023-06-10,3698,55,Female,Hoodie,Clothing,66,Pennsylvania,L,Pink,Winter,3,No,PayPal,Standard,No,No,39,Cash,Weekly
2022-05-28,3699,25,Female,Skirt,Clothing,54,California,XL,Maroon,Spring,4,No,Credit Card,2-Day Shipping,No,No,4,Venmo,Annually
2022-10-11,3700,51,Female,Backpack,Accessories,55,Oklahoma,M,Olive,Fall,2.6,No,Cash,Store Pickup,No,No,24,Bank Transfer,Weekly
2022-09-06,3701,28,Female,Handbag,Accessories,84,North Dakota,XL,Charcoal,Summer,3.4,No,Credit Card,Store Pickup,No,No,2,Bank Transfer,Every 3 Months
2023-10-30,3702,46,Female,Sandals,Footwear,66,New Mexico,M,Charcoal,Spring,4.5,No,Cash,Store Pickup,No,No,36,Cash,Annually
2023-07-20,3703,58,Female,Shoes,Footwear,65,South Carolina,M,Indigo,Spring,2.7,No,PayPal,Store Pickup,No,No,36,Venmo,Weekly
2023-06-30,3704,30,Female,Sandals,Footwear,83,Michigan,S,Teal,Fall,2.9,No,Bank Transfer,Standard,No,No,23,PayPal,Every 3 Months
2023-02-13,3705,68,Female,Sunglasses,Accessories,61,Missouri,L,Black,Winter,4,No,PayPal,Store Pickup,No,No,36,Credit Card,Quarterly
2022-12-09,3706,28,Female,Skirt,Clothing,65,Colorado,L,Teal,Summer,3.2,No,PayPal,Free Shipping,No,No,2,Debit Card,Annually
2023-10-22,3707,26,Female,Sandals,Footwear,55,Kansas,M,Green,Spring,4,No,Credit Card,Store Pickup,No,No,17,Cash,Bi-Weekly
2022-09-29,3708,35,Female,Gloves,Accessories,79,Illinois,M,Gold,Fall,3.4,No,Bank Transfer,2-Day Shipping,No,No,19,Venmo,Weekly
2022-12-04,3709,40,Female,Hoodie,Clothing,96,South Carolina,M,Red,Fall,4.9,No,Bank Transfer,Express,No,No,41,PayPal,Monthly
2022-03-15,3710,31,Female,Socks,Clothing,43,Utah,M,Silver,Fall,3.6,No,Debit Card,Free Shipping,No,No,27,PayPal,Quarterly
2022-06-15,3711,60,Female,Jewelry,Accessories,40,Hawaii,M,Yellow,Summer,3.6,No,PayPal,2-Day Shipping,No,No,32,Bank Transfer,Fortnightly
2022-11-05,3712,69,Female,Hat,Accessories,62,Texas,XL,Peach,Fall,3.2,No,Cash,Free Shipping,No,No,33,Cash,Annually
2022-05-18,3713,51,Female,Blouse,Clothing,72,Oregon,M,Turquoise,Spring,3.7,No,Venmo,2-Day Shipping,No,No,24,PayPal,Quarterly
2022-05-13,3714,49,Female,Shoes,Footwear,87,Arizona,M,Peach,Spring,2.6,No,Cash,Express,No,No,31,Debit Card,Every 3 Months
2023-12-18,3715,18,Female,Hat,Accessories,31,New York,S,Peach,Winter,3.9,No,Cash,Express,No,No,35,Credit Card,Weekly
2023-02-06,3716,63,Female,Sunglasses,Accessories,34,Nebraska,S,Orange,Fall,3.4,No,Credit Card,Free Shipping,No,No,2,Bank Transfer,Monthly
